age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
0.05527453,-0.041922595,0.06017922,0.015572056,0.101550676,0.08585013,0.12685761,-0.14073789,0.06299165,-0.105345905,0.14948444,0.19301082,-0.026088586,-0.10601879
0.016364155,0.005791817,-0.07959338,0.09151828,0.056633674,0.24754453,0.08447019,-0.019422822,0.10134216,-0.07474687,-0.047149133,0.13656512,-0.049522273,-0.06197633
-0.099692255,0.074037254,0.04704865,-0.08736579,-0.051927436,0.09120267,0.14781556,-0.1618393,0.064202875,-0.0204293,-0.07726602,0.2146309,0.0022744106,0.025143962
-0.067664966,0.06041808,0.00831232,-0.05388583,0.10459136,0.23127167,0.1315902,-0.0766016,-0.077877566,-0.0380352,0.07266243,0.24029836,-0.06648533,-0.02211926
0.04915449,0.050952677,-0.12014358,0.008786481,0.040990382,0.2579771,0.3444486,-0.21575639,0.12232022,0.0368729,0.15766332,0.1458098,-0.0060106833,-0.05708597
-0.187881,0.12639113,0.19394505,0.03989672,-0.03133972,0.04854639,0.08666729,-0.110401906,0.10481557,-0.10427421,-0.017217979,0.10807306,-0.0011763864,0.05287335
0.10245108,0.14989205,0.053238645,-0.016812827,0.0021214886,0.17094085,0.11150728,-0.06618791,0.00929697,-0.011133455,0.025232922,0.1295908,-0.00088440464,0.03755905
-0.29210746,0.059044477,0.15292166,-0.113483295,0.07938294,-0.07468358,0.19732061,-0.10121057,0.019928101,-0.09371057,0.07647045,-0.024055503,-0.09943949,-0.058195464
-0.028938586,0.059533413,-0.11660731,-0.20144844,-0.21674328,-0.011443002,0.18931384,-0.28527126,0.10706301,0.100491315,-0.13061827,0.26533654,0.027467864,0.08811484
0.21387377,0.071007505,-0.22308016,0.050828483,0.14650325,0.019852644,0.12816274,-0.14149198,-0.09058516,0.018984392,0.024677109,0.028097503,-0.15883182,0.0037683938
-0.026657099,-0.0048177205,-0.004248267,-0.029371686,-0.17668338,0.21704355,0.18658513,-0.14740834,0.14535387,0.121866554,-0.076333076,0.2160657,0.03736731,-0.10460992
0.063052125,0.019525047,0.0590904,0.021752268,-0.018452056,-0.026473893,0.21852276,-0.0788527,0.0065957196,-0.17253834,-0.009526271,0.07469044,-0.09737683,0.019503022
0.3260459,-0.00047380105,-0.16749613,0.0675157,-0.14899369,0.22036521,0.17675886,-0.042364545,0.09613292,0.025198698,0.109750584,0.25070015,-0.08244458,-0.032804504
0.075817905,0.0007240884,-0.07828277,0.11830242,0.015503812,-0.03137812,0.09869309,-0.04422757,0.067313746,-0.24923337,-0.06039925,0.083837,-0.03661347,-0.04701647
0.03838899,0.14031196,0.08994013,-0.13050576,0.03406301,-0.10007637,0.118051,-0.02593369,0.049842518,0.011082329,-0.01179979,0.10746203,-0.16653946,-0.070789844
-0.20814124,0.03810219,0.14928034,0.033695314,0.0045191636,-0.046206385,0.17077367,-0.047069244,-0.008662537,-0.04339517,-0.052068014,-0.007127437,-0.10620921,0.0037650447
-0.14234188,0.0549231,-0.031588554,-0.04382583,-0.109886855,0.15625897,0.19071004,-0.14318162,0.1377382,0.027708516,-0.08211276,0.22752501,-0.022715151,-0.007799888
-0.050876275,-0.018480796,0.0943698,0.0663594,-0.08718743,-0.05426976,0.0709961,-0.06026335,0.2228209,-0.21293211,-0.07760714,0.13760066,-0.054581974,-0.11558276
0.06206145,-0.07732299,0.12489213,0.11687939,0.052820995,0.12757686,0.10193086,-0.13634849,-0.0028037876,-0.29425266,0.07763828,0.13393335,-0.032739904,0.0249142
-0.0422464,0.123830825,0.21617033,-0.07530044,-0.13249496,0.042221203,0.11040926,-3.0502677e-05,0.15476874,0.013523985,-0.19096968,0.11417572,-0.17977917,-0.034759365
-0.056134664,-0.048142962,0.0066160243,-0.10206197,-0.03790628,0.1500194,0.007996643,0.018811956,0.065390006,-0.13493672,-0.011687005,0.22115093,-0.076276146,-0.10161047
-0.14909576,0.016320165,0.042505793,-0.08226128,0.08792653,0.12468976,0.21682158,-0.16436365,0.14873601,-0.105620965,0.18323608,0.20248622,-0.028760782,-0.020107867
-0.09662172,0.022534292,0.21166481,-0.11500545,0.064104445,-0.036182866,0.18493095,-0.07169879,-0.0077856295,-0.16363189,-0.03645796,0.036877483,-0.100260615,-0.0670458
0.034049407,0.025489468,-0.14684372,0.07366367,-0.11620321,0.088843286,0.15322694,-0.3235111,0.08188695,0.12138936,0.030091409,0.19814746,-0.03472586,0.06839819
-0.030936036,-0.14852937,0.031840846,0.059842456,0.043091822,0.14663456,0.15361072,-0.11959735,0.17268515,-0.16997564,0.13040935,0.081659496,-0.010017445,-0.023008196
0.17211062,-0.049882818,-0.12458064,-0.08732465,0.069199845,0.17326777,0.25753704,-0.1745995,0.072878376,-0.07508972,0.032536205,0.13951765,-0.1187187,-0.050780095
-0.084169865,-0.021138988,0.0791981,0.08401793,-0.10229591,-0.09328403,0.30292645,-0.06219565,0.14289194,-0.30519134,-0.07317239,0.034424767,-0.04961288,-0.00014944561
-0.116039015,-6.5229833e-06,0.12172678,0.087639764,-0.12041677,0.18394554,0.055890758,-0.23545262,0.16563083,0.045273967,-0.14247364,0.27671093,0.012575545,-0.07453175
-0.19083978,0.043760132,0.065456,-0.003071703,0.038152434,0.09977694,0.07933412,-0.112966694,0.076992065,0.023865849,0.13282536,0.043592617,0.0011706089,-0.16477817
-0.17991616,0.10702023,-0.028900402,0.006795399,-0.07359545,0.14612195,0.23356873,-0.26735607,0.025438774,-0.130734,0.10243441,0.20272544,-0.05724007,-0.00863334
0.05444955,0.14021312,0.0051772427,-0.13488424,0.033628825,0.029612513,0.1352156,-0.045702986,0.05830912,0.011273831,-0.025610972,0.115979105,-0.15904307,0.04070301
0.100999065,0.11869413,-0.059803367,-0.056792136,-0.055093586,0.11152565,-0.022407873,-0.11037407,0.049433995,0.25918844,0.017097794,0.20802896,-0.060355306,-0.066615865
0.08074095,-0.045845825,0.033317555,0.006376747,0.08025001,-0.054268286,0.17484501,-0.04170321,-0.036488917,-0.04804574,-0.051262666,0.051170927,-0.1419377,-0.0009041913
-0.027778862,0.21055798,0.045879036,-0.039539892,-0.10327402,0.005494347,0.105957046,0.02719035,0.079535276,0.1225543,-0.1437165,0.092032865,-0.06417857,-0.07935572
0.09017034,0.18547602,-0.12102263,0.068485975,0.00084724184,0.017426403,0.32543182,-0.15433767,0.07996811,-0.074377164,-0.17467444,0.09040095,-0.15533292,-0.033573173
-0.20640561,0.04180338,-0.08592889,-0.059120495,-0.18212295,0.079922,-0.015399426,-0.049675137,0.12956877,0.15759932,0.06641196,0.31368145,0.07365392,-0.108478695
-0.10249884,0.044500466,0.2096411,-0.110863194,-0.09386764,-0.059270605,0.12263644,-0.11288572,0.08928925,-0.08920865,0.0057011694,0.14054461,-0.13210925,-0.08949542
-0.15180035,0.009353623,0.08945694,-0.12242077,0.02066841,-0.07430692,0.1081281,-0.1575925,0.048686277,-0.17299007,0.09840973,0.14968883,-0.06378239,0.00037252903
-0.0882901,0.07378806,0.11765255,0.00473151,-0.044372242,0.14439942,0.04204999,-0.10641051,0.031775925,-0.004505679,-0.10071696,0.1558146,-0.10666026,0.085329875
0.023038609,0.10935198,0.039784327,-0.055974636,-0.06950765,0.03635767,0.19527426,-0.003086336,-0.016171332,0.04877425,0.028561682,0.107267395,0.024901787,-0.04585994
0.052303426,0.033119474,0.0041348767,-0.0035303421,-0.03894891,0.27416003,0.04361073,-0.008613177,0.06966451,0.20010948,-0.080433935,0.24799363,0.03303857,-0.1116436
0.18762127,-0.051151637,-0.17843692,0.12315324,-0.009872579,0.09189974,0.21510902,0.032294907,0.10326958,-0.11171434,0.020590644,0.1069975,0.0005527565,-0.0697216
0.0896528,0.056922432,-0.08750599,-0.014784288,0.029346779,0.07799351,0.21998037,-0.13263485,0.09224486,-0.26242277,0.040174026,0.11206062,-0.08815289,-0.03251899
-0.11811328,0.07832043,0.048879117,-0.16704194,-0.094889574,0.01885074,0.18000208,-0.050571293,0.1333268,-0.033221066,-0.11786875,0.117210254,-0.036317967,-0.089550324
0.11191086,0.019493517,-0.03911574,0.03437614,-0.05705118,0.16556628,0.15790203,-0.1270563,-0.03260067,-0.11278982,-0.00054298714,0.12623382,-0.1100526,-0.039635196
0.0781272,0.014340717,-0.03265044,-0.0014189295,-0.0664166,0.22770934,0.051999673,3.2521784e-05,0.055431727,0.09354624,-0.07298508,0.18565716,-0.060886502,-0.11000577
-0.10760502,0.02370591,-0.004499292,-0.20670517,0.24158765,0.16052292,0.1744031,-0.10190999,-0.011312615,-0.074223354,0.08674313,0.04079936,-0.15060736,0.029907009
0.0037335847,-0.002379626,0.14826636,0.05427708,0.018424384,-0.084874436,0.23175311,0.004583191,-0.02132366,-0.19373968,-0.062150043,0.123058006,-0.20276673,0.023840377
0.02968231,0.14732896,-0.005972715,0.050304692,-0.044304676,0.20221789,0.20410454,-0.05404105,0.07873474,0.0021549053,-0.09084901,0.20059742,-0.016711945,-0.018560095
0.10242198,-0.061007798,-0.052375726,0.11408362,-0.0049411254,0.04574278,0.26110804,-0.14767164,0.17468067,-0.17752713,0.14810474,0.099100724,0.008704506,0.008859988
-0.03643418,-0.0029910281,0.022315266,-0.27166504,0.005031199,-0.04970158,0.20211232,-0.110310905,0.07625039,-0.16809818,0.055498112,0.11409457,-0.07704344,0.07979155
0.061088376,0.07096769,-0.0657503,0.10109791,-0.052526224,0.17931494,0.10760819,0.019648105,0.10138908,-0.0802239,-0.019123089,0.18994212,0.0907006,-0.14385359
-0.035110176,0.09250346,0.09676422,-0.08704771,0.049721494,0.033261567,0.2058339,-0.12748232,0.109922886,-0.054714978,0.094056904,0.27116892,0.14591129,0.019194538
-0.27523553,0.054225553,0.08734671,-0.10684687,-0.020436611,0.043757692,0.07357383,-0.22468263,0.10692343,-0.09877075,-0.04451912,0.2644584,-0.12777464,0.1532831
0.05478225,0.12954007,0.11854687,-0.203356,0.06552186,0.05471351,0.10818461,-0.0863782,0.04958449,0.03317309,-0.015951695,0.12704362,-0.14775516,-0.03994085
-0.17747787,0.17666312,0.15729028,-0.06817734,-0.14472474,-0.002529813,0.1417386,0.050445277,0.17547414,-0.06555163,-0.14529315,0.16008952,-0.03950083,-0.10286036
-0.10356089,0.096172646,0.06648008,-0.20754676,0.031371694,-0.0234513,0.11083587,-0.06747279,-0.05702159,-0.16296788,-0.08332725,0.08268216,-0.14556406,0.07008219
0.043096423,0.10981351,-0.01385591,-0.056852978,-0.17305323,-0.037288368,0.20907095,-0.2180095,0.09499544,-0.0043482855,-0.09482764,0.0915415,-0.1170605,0.0678537
-0.00837058,0.044972356,-0.04270664,0.011002924,-0.07493694,0.11307115,0.12823111,-0.0046054386,0.009919755,-0.049223922,-0.072249696,0.09594402,-0.045410752,-0.12033101
-0.02209623,0.22566749,0.062400386,-0.072859645,-0.01774294,-0.090941966,0.2896991,-0.005684849,0.07540904,-0.060104214,-0.11781941,-0.087416545,-0.15059796,-0.07954053
0.09685845,0.18225709,0.022155331,-0.15571253,0.00019182917,0.041967034,0.26262447,-0.01976427,0.061997842,-0.03642323,0.066574305,0.21108387,-0.049035944,-0.06633884
-0.19557223,0.014189072,0.102050215,-0.047650468,0.025603171,0.030419076,0.14634494,-0.3195298,0.065896586,-0.14996025,0.08248021,0.15619537,-0.05962503,0.017078457
-0.2125204,0.036681104,-0.08421916,-0.037810642,-0.056504235,0.069016665,0.21686715,-0.03347715,0.029692877,0.019224994,0.054917026,0.2922178,0.042453907,-0.110418886
-0.09301924,0.029249381,-0.009544412,0.028552864,0.0916298,-0.11059293,0.117746875,-0.09737427,0.098606795,-0.2449177,0.08306688,0.16186532,-0.17598854,0.14014384
0.024843985,0.09295675,-0.007928332,0.16347559,-0.16207899,0.006739529,0.22918573,-0.18293625,0.011210982,-0.28236634,-0.016932689,0.09181995,-0.17662208,-0.054613918
-0.18058223,0.053522374,0.10796721,-0.19836207,0.033138227,-0.07479912,0.18576953,-0.21079919,0.11718547,-0.2156884,0.12877117,0.025138635,-0.092137165,-0.06575355
-0.050141074,-0.044027995,-0.050012246,-0.034781072,0.06409611,0.27874225,0.1936677,-0.17836955,0.007567007,0.0063075237,0.09468061,0.11588308,-0.10182036,-0.09292085
-0.025046354,0.13125399,0.10668515,0.010406112,-0.20484392,0.043592945,0.016436856,-0.1498627,0.048158135,-0.02746959,-0.0891484,0.19272214,-0.078906536,0.043129876
-0.04573968,0.026626375,-0.08996428,0.0024541803,0.023139883,0.11265885,0.06316359,-0.050926358,0.015475627,0.067936786,0.06436291,0.27231428,-0.055424742,-0.12956809
0.11704431,-0.081875145,-0.037661433,0.10774964,-0.029329736,0.10453643,0.19916144,-0.06986056,0.07532352,-0.12846991,-0.08872615,0.14654945,-0.09001599,0.006150799
-0.0820775,0.058993038,0.13213076,0.052080657,-0.0023666313,0.033004627,0.09580371,-0.13212648,0.040949736,-0.10356435,0.07990718,0.052514575,-0.050293557,-0.04455267
-0.022280172,0.07023938,-0.012616342,-0.10683659,0.015259183,0.032773294,0.18562405,-0.109647624,0.14803757,0.086655855,0.013423655,0.2132495,-0.02439007,-0.09951653
0.07800698,0.13282627,0.055641346,0.19125958,-0.14910395,-0.031428315,0.16839775,-0.0545351,0.080758825,-0.11947614,0.017004073,0.11821199,-0.043623768,0.01560726
0.24317789,-0.07565848,-0.12575473,-0.02595938,0.088421755,0.060143292,0.26344937,-0.08964329,0.020777527,-0.080551535,-0.00039213523,0.031023692,-0.064411044,-0.04591506
-0.19292173,0.019044869,0.124156125,-0.014058173,-0.027687766,0.07133588,0.17966582,0.004672179,0.17990872,-0.102843374,-0.068130165,0.07261187,0.033420973,-0.08834066
-0.054230362,0.10965034,0.033486582,-0.011813227,-0.056186054,0.07815128,0.112447985,-0.1565629,-0.01035757,-0.097848214,-0.085318595,0.0605712,0.051061966,-0.10128492
-0.11055813,0.20669489,0.025751114,-0.17735799,0.1285385,0.01837355,0.06837982,-0.120826446,0.022636335,0.15135807,0.071631625,0.20137827,-0.0540915,0.0017634835
-0.045180045,-0.06497155,0.045334183,0.061439045,0.054134153,0.12312947,0.20441234,-0.14711565,0.099401,-0.044307925,-0.008393334,0.073675185,-0.027825674,-0.017619425
-0.0024299975,0.034751248,-0.079582684,-0.18026645,0.049251564,-0.02427311,0.13980119,-0.14902797,0.13876393,-0.26520503,0.053568337,0.12533689,-0.1045935,-0.0028507877
-0.029119944,-0.012665771,-0.04544787,-0.041182067,0.048388273,0.060838975,0.17304428,-0.09222243,0.041061804,-0.10152383,-0.11911295,0.008734607,-0.15790439,0.03027399
-0.03407532,0.038444612,0.0082641225,-0.11037587,0.013070217,0.09388265,0.08348441,-0.111195184,0.032333788,0.0113247,-0.018869117,0.25869358,-0.028413361,-0.10106941
0.049835883,-0.033928256,0.0052919555,-0.06875305,0.018952899,-0.01355678,0.05391415,-0.14999488,-0.039303932,-0.036978066,0.040836494,0.16069499,-0.101633735,-0.032052405
0.12933455,-0.020734832,-0.16969815,0.11462563,-0.02917222,-0.029190449,0.2827184,-0.25718263,0.06294602,-0.07767758,0.032336418,0.20048092,-0.030023096,0.0045574587
-0.003571976,0.07832199,-0.0141410325,0.06824805,-0.061869923,-0.03652723,0.3014706,-0.26629797,0.040826548,-0.08901584,0.096544355,0.084937066,-0.1441187,0.06098564
-0.075295016,0.051416982,0.09354623,-0.013343204,-0.034135673,0.108134374,0.19890001,-0.06670161,0.15772378,-0.058391314,0.03813191,0.08732334,-0.022248501,0.014592275
0.10200583,-0.013235539,-0.13389893,0.06647967,-0.05628562,-0.0057665,0.12714684,0.034245998,0.10686429,-0.17254345,-0.060784023,0.2484957,-0.14887315,-0.0998733
-0.020745324,-0.03140293,0.10193173,-0.0790043,0.11337172,0.029559748,0.10462955,-0.11323369,-0.025901947,-0.14625171,-0.013027057,0.022945583,-0.06934711,0.039242722
-0.104817525,-0.044769127,-0.042467363,-0.012428027,-0.044785444,-0.029388225,0.26876476,-0.076709114,0.056945514,-0.13462003,0.09338763,0.04711665,-0.05977074,0.019721549
0.10733975,0.120771185,-0.069193065,-0.039988656,-0.027290646,0.23028965,0.16814308,-0.23208442,-0.05780157,-0.047171175,-0.16562857,0.19447339,-0.21468844,0.035930317
0.0048793275,0.12340252,0.06856414,-0.043940324,0.03577103,0.055709668,0.24307208,-0.15490362,0.062488314,-0.19158556,0.013849057,0.10138941,-0.16703,0.113873474
0.097846545,0.0002056621,-0.07343398,0.11148928,0.0020229137,0.27439252,0.19747043,-0.121388994,0.19276524,-0.08423684,0.08719899,0.085042894,-0.111862294,-0.049098767
-0.087792754,0.10526325,0.1942704,-0.20302565,0.109786026,-0.029327197,0.116111785,-0.15222827,0.120287776,-0.16447231,0.06732392,0.032822933,-0.17628127,0.039715603
0.05278609,-0.04761717,-0.042178042,3.883615e-05,-0.019170906,0.10553558,0.14495414,0.013239808,0.018501628,-0.1895222,0.11566463,0.27472377,0.0045647677,0.06517184
0.18226177,0.07569419,-0.06728802,-0.11959499,-0.06630569,0.120691985,0.12241855,0.016428746,0.06293805,-0.013351075,-0.10183637,0.28154957,-0.12662709,-0.019486485
0.05159563,-0.042620074,-0.023579707,0.041688506,0.050088607,0.074811906,0.14517629,-0.073759176,0.07262367,-4.30122e-05,-0.004756991,0.30614993,-0.0246911,0.017358212
-0.18814614,0.12931255,0.13572891,0.01937626,-0.043501727,0.1347477,0.06589389,-0.24630547,0.08042425,-0.16976067,0.13782795,0.12814443,-0.025360135,0.039068773
-0.04937023,0.053433996,0.29862761,-0.11404067,-0.057342157,-0.09588024,0.17103842,-0.022130549,-0.06932701,-0.105344035,-0.07435255,-0.018113833,-0.14779349,-0.024173832
0.024616772,0.10096258,0.12120819,-0.07216056,-0.13786326,0.0035324804,0.09879531,0.06187807,0.123188496,0.058967113,0.017892834,0.074549004,-0.010368576,-0.1346104
0.018477922,-0.049234115,0.14884818,-0.13326764,-0.016224295,0.09031899,0.124298185,-0.17914528,0.09758063,-0.021568293,0.10528375,0.16182964,0.03656277,-0.16471003
-0.06588674,0.09113434,-0.03238576,0.077551275,-0.044006795,-0.13686875,0.15760326,-0.24431452,0.07488848,-0.19983919,-0.012164611,0.078851126,-0.20618436,0.12004842
-0.03722436,0.13122523,0.014349101,-0.09205675,-0.076536015,0.16042449,0.26147872,0.0037725903,0.11450958,-0.035368398,-0.03483064,0.16094165,-0.07799631,0.022156814
-0.11042294,0.142913,-0.051937386,-0.07660742,-0.046223275,0.18884778,0.094949044,-0.11500204,0.08328161,-0.0433326,-0.066965446,0.09191888,-0.113135725,0.076425396
-0.094552435,0.044142317,0.09350434,-0.12959264,-0.100376755,-0.1119225,0.33394837,-0.019237436,0.14010186,-0.13119075,-0.10437429,0.1421168,-0.09341802,0.07003347
0.22032773,-0.030840585,-0.12191273,-0.032219317,0.06710891,-0.0049777646,0.23932497,-0.15742719,0.10842411,-0.21048069,0.051205147,0.12494651,-0.14443557,-0.0011593271
0.043255083,0.04705428,-0.1599831,0.02747633,0.011310059,0.13808793,0.095086895,-0.058021575,0.0036573056,0.102546394,0.015936151,0.26195884,0.021269634,-0.08767575
0.015371436,0.040768895,0.05593083,-0.04339658,-0.05243009,-0.05939342,0.09857967,-0.026427053,0.032556612,-0.03140565,0.02752417,0.19456531,-0.21401466,-0.03762213
-0.14569005,0.19129346,0.12012391,-0.29750514,-0.10744133,-0.036796793,0.15288147,-0.052324228,0.09295395,-0.1424343,-0.015298665,0.036739323,-0.037289668,-0.03412264
-0.08070264,0.16380653,0.14816786,-0.052788924,-0.044621713,-0.006022377,0.25812814,0.01549118,0.022149224,0.018268999,-0.08717115,0.026924107,-0.12587409,-0.00606356
-0.030424755,0.039154883,-0.021542298,-0.22812475,0.111832224,0.22232991,0.08442895,-0.070733815,-0.0014600605,-0.056289285,0.09249441,0.1406872,-0.05945099,-0.13545531
-0.13861972,0.12275262,0.08958531,-0.06820239,-0.047172636,-0.014966665,0.17919546,-0.28526983,0.2168542,-0.21687149,0.0494426,0.06858515,-0.099600285,0.09120004
-0.13706847,0.197526,0.091017276,-0.010598477,-0.09414298,0.1776849,-0.07902857,-0.13467592,0.1147863,0.025280654,0.10227868,0.11736646,-0.09679072,0.009499798
0.07132546,-0.037345834,0.013033012,-0.023745347,0.06617806,0.056004442,0.20522614,-0.04768244,0.07154469,-0.16138163,-0.11368045,0.23114271,-0.09112463,-0.03242621
-0.14289854,-0.012524109,-0.20370932,-0.079720885,-0.16310196,-0.118563026,0.22264475,-0.07275666,0.054989096,-0.13007997,-0.0878353,0.09959219,-0.21078244,0.06469848
-0.046678692,-0.004991263,0.19420011,-0.06095871,0.07087832,-0.10419314,0.26852268,0.031309042,-0.07843841,-0.17512214,-0.11206108,-0.005383513,-0.19103979,0.056491174
-0.065469235,0.04520605,0.058919564,0.04625304,-0.0481729,0.21241872,-0.0027104095,-0.103935026,0.115957424,-0.0570106,-0.06414357,0.1466182,-0.04014312,-0.053184442
-0.12953588,0.117849305,0.07911645,-0.07772985,-0.1770397,0.17462143,0.08984479,-0.11034518,-0.01659175,0.14855933,-0.07276606,0.23137529,-0.082126945,0.016362768
0.101140566,0.105215,0.19776817,-0.03683653,0.076398335,0.076769285,0.12647408,-0.0033978112,-0.052731853,-0.06638047,-0.16700791,0.066207044,-0.20747162,0.0043860096
-0.037161157,0.07213566,0.08110349,0.08344446,-0.10848599,0.05904063,0.15912053,-0.022401728,0.019342713,-0.13672888,-0.08625795,0.0720366,-0.17581591,-0.07031599
0.012136148,0.03529838,-0.054345667,-0.057783555,0.012991822,-0.064851284,0.37673372,-0.044130534,0.08065157,-0.09077848,0.005884107,0.014917162,-0.07283266,0.15325516
0.16097052,0.08589491,0.006031478,-0.012308076,0.013180078,-0.041062675,0.24633276,0.0697851,0.028934285,-0.038653027,-0.09554124,0.22714539,-0.07556682,0.0031545106
0.07099878,0.09072423,-0.082565434,0.087944016,0.06912725,0.032802746,0.31638098,-0.27675185,0.09904133,-0.13929164,0.045485962,0.069596864,-0.08956247,0.019334583
0.01309392,0.07752156,0.1240162,-0.1592923,-0.050356023,-0.099500105,0.14822716,0.0061165616,0.071269006,-0.13571352,-0.0042060055,0.08002443,-0.02933476,-0.23031221
-0.0040463414,0.05794393,0.13644761,-0.032999013,-0.026919626,-0.035755634,0.10755302,-0.03349925,0.08545308,-0.143463,-0.06138478,0.16452122,-0.059233308,-0.018630376
0.06557991,-0.031117411,-0.0686739,0.0365857,-0.14806734,0.03934826,0.19784503,-0.039889947,0.011846092,-0.13522105,-0.08499024,0.19426423,-0.102313,0.03459589
0.01647984,0.09556559,0.034320932,-0.15339735,0.048370183,0.031459436,0.076711655,-0.04782339,-0.07498456,-0.02771778,-0.028913578,-0.026557583,-0.17096074,0.09629766
0.034616977,0.090768054,0.003036769,-0.06997773,-0.027474158,0.02769542,0.16320905,-0.008878589,0.10589841,-0.23528619,0.107676506,0.22237699,-0.070114166,0.019637315
-0.08104499,-0.08019193,-0.006062528,-0.15428853,0.1991555,0.044637814,0.17520884,-0.051575996,0.03213646,-0.26962852,0.16187479,0.26651838,0.06454607,0.037888233
0.10765947,-0.03548417,-0.108873114,-0.11330922,0.11120681,0.00917789,0.2857905,-0.2208432,0.020044927,-0.0942851,0.118881986,0.15015568,-0.11171417,-0.022539226
-0.10881709,0.041968327,0.16644938,-0.14987476,0.08746917,-0.05008526,0.1742611,-0.12577742,0.03470957,-0.22375837,0.008554626,0.079094864,-0.18429242,0.11318935
-0.14896515,-0.008333754,0.09244978,0.064464286,-0.038581625,0.12868083,0.25160038,-0.13116199,0.043057937,-0.10078569,-0.07828121,-0.017719317,-0.083888866,0.098246165
0.019677902,0.008083526,-0.055587135,-0.062112097,0.0003784811,0.10486579,0.07243194,-0.24580711,0.04693989,-0.0552241,0.12866479,0.27609986,-0.0038672334,-0.008313583
0.18844634,0.14304355,-0.09579151,-0.0144095495,-0.03777097,-0.009662179,0.23207304,-0.16830352,0.09913823,-0.0016356185,-0.049542032,0.17881127,0.02811856,-0.008026665
0.028938523,0.17052078,0.05028922,-0.06832525,-0.014870816,-0.063570626,0.14543912,-0.10960262,0.121883094,0.0012342408,-0.020382658,0.069622956,-0.07884072,0.092324026
-0.18623859,0.031928744,-0.0017521065,-0.1332445,0.11213099,-0.07009971,0.22218558,-0.19572741,0.022304472,-0.15475917,-0.037972115,0.09941198,-0.08440745,0.0035353508
-0.22301763,0.1860346,0.17817868,-0.11153583,-0.0029812464,0.116497725,0.01697233,-0.13248909,0.00845157,-0.04466722,0.1984121,0.06554347,0.009328691,0.026857996
0.1044291,-0.03045756,-0.021963308,-0.038461242,0.053511277,-0.08578417,0.19123271,0.0024221055,0.06791903,-0.15648636,0.033229392,0.16700011,-0.07243118,-0.028544785
0.08396667,-0.03630128,0.10771825,0.109978616,0.019084863,0.022328066,0.18826443,0.047359034,0.014314961,-0.08802495,-0.041746307,0.075777926,-0.052114826,0.030853579
0.09622514,0.1320652,-0.010286348,-0.015006855,-0.0045044506,-0.04944749,0.14683528,-0.021512948,0.03053543,-0.057203643,0.0193161,0.08079301,-0.1569489,-0.0012394767
-0.20156695,0.18862578,0.0887492,-0.1890999,-0.050718337,-0.035960384,0.20783469,-0.06177987,0.10862471,-0.110140026,-0.094843015,0.21370359,-0.030796347,0.030897947
0.3548272,0.11909513,-0.16109279,0.10583708,0.13228296,0.0846977,0.2647837,-0.1575667,-0.02683169,0.009501487,-0.019369785,0.10620414,-0.26052612,-0.019290803
0.13588929,0.0060537383,-0.0064086895,0.16734426,-0.048246674,0.002551997,0.11868709,0.016634155,0.13899899,-0.22607177,-0.0018471442,0.03488441,-0.051735938,-0.10446548
0.11637958,0.03332529,0.028658533,-0.11687057,0.021126796,0.16964202,0.21558103,-0.068536155,-0.032541677,-0.12802395,-0.12787637,0.07289436,-0.15966718,0.018910302
-0.041415967,0.022820685,-0.08325428,-0.10700865,-0.1443792,0.1061354,0.2988705,-0.1180234,0.024359751,-0.10561926,-0.020077262,0.17406479,-0.06044987,-0.064794354
0.050004818,0.072487056,0.14783952,0.03857905,-0.15784779,0.005549567,0.047968864,0.10088625,0.0482697,-0.10067562,0.012513362,0.18722872,-0.0862398,0.07576814
0.11456785,0.05633303,0.07747702,-0.09995648,0.007000127,0.17049053,0.11573884,-0.028010152,0.046402607,0.06404527,-0.016289614,0.26438633,0.07106709,-0.08668884
0.0037602466,0.13073136,-0.14399098,-0.034267377,-0.12307235,0.20956841,0.1160568,0.044727582,0.07507898,0.069477305,0.068804294,0.29528174,-0.013928389,-0.07158693
0.06486409,-0.045797613,0.025191668,-0.115916654,-0.034027316,0.16820522,0.14894205,-0.1554434,0.17071639,-0.1182561,-0.0037171356,0.19966744,-0.0497721,-0.076735295
-0.005045606,0.009586189,-0.22174713,-0.030034482,-0.15239014,0.117655836,0.14087832,-0.038102232,0.07383695,-0.21447632,0.051476266,0.19242014,-0.0716955,-0.1401954
-0.1323868,0.07528165,0.13970244,-0.08762731,0.015058099,0.089430846,0.12838209,-0.16862646,0.17646904,-0.08788258,0.09969604,0.20979954,0.0061570574,-0.11262689
0.04598151,0.11998342,0.0067899916,0.05904703,-0.035861533,0.11190903,0.1336893,-0.074821375,-0.028143134,0.029050395,-0.11171016,0.27228233,0.042417146,-0.00837956
-0.13552876,-0.01192781,0.030968243,-0.18335266,0.23370884,0.11112758,0.19004837,-0.03955441,0.01787623,-0.05977468,0.031962786,0.00938948,-0.1469643,-0.068943225
-0.14675832,0.18505512,0.042189848,-0.034681436,-0.12163982,0.12707922,0.294486,-0.14671546,0.11299421,0.10074738,0.0451842,0.2845225,0.051750313,-0.0768516
0.098662905,0.07389715,-0.07395163,-0.09338929,-0.08586135,0.15781897,0.07525991,-0.20373207,0.0838598,0.020627685,0.14718607,0.21367757,-0.0265958,0.04077539
